关联ID,版本号,发版项名称,用户ID,设备,原声摘要,原声链接,触达状态,触达话术,触达人,触达时间,备注
2.71.5::口算多账号错题本同步::feedback-214969930-2026/03/05 01:19:31,2.71.5,口算多账号错题本同步,214969930,S6,"语文英语默写错误的词不会到错题本，后期无法针对性复习。
英语绘本跟读自己无法暂停，没有缓冲时间。不会的单词也无法点读
无法针对艾宾浩斯学的单词进行有效默写
",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=214969930,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-285566390-2026/03/05 20:49:51,2.71.5,口算多账号错题本同步,285566390,S6,换一种书写方式，同一个意思就识别不出，批错。错题本无法挑选题目,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=285566390,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-672703168-2026/03/07 16:12:46,2.71.5,口算多账号错题本同步,672703168,S6,错题本无法导出，无法打印,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=672703168,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-525904629-2026/03/10 10:04:24,2.71.5,口算多账号错题本同步,525904629,S2,错题本需要记忆功能，只要做完一页，就又返回去从头页开始翻，如果有50多页错题，光点翻页就特别麻烦，可不可以直接有个选页码的地方，直接跳转到该页,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=525904629,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1012155038-2026/03/13 20:44:47,2.71.5,口算多账号错题本同步,1012155038,S2,AI错题本只有数学和语文，没有英语错题本,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1012155038,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-422380988-2026/03/14 23:06:16,2.71.5,口算多账号错题本同步,422380988,S2,错题本功能急需改进：通过拍照上传的错题，如果小猿题库中没有，无法实现原题重练，小猿会改变原题，用小猿题库中题目替代。而作为使用者，我们需要孩子练习原来的错题，希望小猿研发人员能帮忙做到系统读取原题功能，就算小猿系统没有题库及讲解也没关系，我们需要的是错题归集和重练。详情如下图乘船问题：点击重练，原题36人改为38人，总人数不同，解题方法是不同的，38人的方法孩子已掌握了，我们需要重练的是原题。如果,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=422380988,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-422380988-2026/03/14 23:15:25,2.71.5,口算多账号错题本同步,422380988,S2,错题本急需改进功能2：使用中发现错题本不能实现自由分类或者命名。比如上传的错题不能自主命名为“校内错题”或“计算类错题”或“应用题错题”等，我们希望能自己分类，通过命名分类的方式能够精准锁定我要找的错题。错题库题量多，如果不能实现自主归类，错题零散很难系统地练习。希望能尽快增加此功能，如有疑问请电话15906634709,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=422380988,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-381210524-2026/03/21 22:59:05,2.71.5,口算多账号错题本同步,381210524,S2,云文件里的试卷练习，批改完显示已收录错题本，但是错题本里面没有找到呢…,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=381210524,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-67156186-2026/03/23 21:55:06,2.71.5,口算多账号错题本同步,67156186,S6,希望听写中使用了提示功能的词汇直接进入错题本：【专项突破-英语单词听写和语文字词听写】：听写时，语音播报手动点击多次会出现提示功能，提示完整展现了需要默写的词汇，孩子可以直接照抄。最后成绩全对，但其中水分不小，家长不在旁边难以辨别真实成绩。提示功能确实需要，但是提示词汇最好直接算错，进入错题本，帮助孩子后续复习巩固生疏字词。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=67156186,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-812654801-2026/03/27 14:40:11,2.71.5,口算多账号错题本同步,812654801,E1,学练机没有英语作文的批改答疑功能，批改错误，没有答题，批该满分。教辅里边英语作文错误不能收录错题本。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=812654801,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1020161952-2026/03/31 18:22:19,2.71.5,口算多账号错题本同步,1020161952,E1,孩子总是删除错题本未订正的错题，家长在哪里可以查到,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1020161952,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-260052066-2026/03/31 22:33:10,2.71.5,口算多账号错题本同步,260052066,S6,英语错题本没有举一反三,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=260052066,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1085633411-2026/04/01 09:49:31,2.71.5,口算多账号错题本同步,1085633411,S2,错题本批改错误,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1085633411,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-842478978-2026/04/02 06:41:11,2.71.5,口算多账号错题本同步,842478978,S2,请把语文和英语生物地理的薄弱点加到错题本里谢谢,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=842478978,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-185178882-2026/04/02 20:02:32,2.71.5,口算多账号错题本同步,185178882,S2,错题本很有用，但是练习过的题目，老师要求有纸质版，最好这个错题本功能可以直接打印出来，最好是给小袁增加一个连接打印机功能，然后设置这个打印当前页！,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=185178882,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-201863720-2026/04/06 21:57:14,2.71.5,口算多账号错题本同步,201863720,S2,建议把错题本的答案解析升级成家长可以管控，因为孩子会偷看答案。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=201863720,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1101551522-2026/04/16 23:10:21,2.71.5,口算多账号错题本同步,1101551522,S2,我做完题能不能有一个直接将题目放入错题本的功能,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1101551522,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-172335970-2026/04/18 17:19:47,2.71.5,口算多账号错题本同步,172335970,S2,错题本和上传错题拍照功能不能关闭，孩子能用比功能抄答案。太闹心了！买个这东西方便抄作业了，太差劲了！,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=172335970,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-172335970-2026/04/18 17:20:37,2.71.5,口算多账号错题本同步,172335970,S2,错题本和上传错题拍照功能不能关闭，孩子能用比功能抄答案。太闹心了！买个这东西方便抄作业了，太差劲了！,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=172335970,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1012155038-2026/04/18 21:41:41,2.71.5,口算多账号错题本同步,1012155038,S2,错题本拍照上传的错题莫名其妙不见了，这个严重影响小朋友查缺补漏，麻烦看下为什么,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1012155038,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-686452532-2026/04/20 23:19:04,2.71.5,口算多账号错题本同步,686452532,S2,错题本如何导出来,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=686452532,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-126543040-2026/04/21 19:36:09,2.71.5,口算多账号错题本同步,126543040,S2,怎么看孩子的错题本,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=126543040,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-200613760-2026/04/23 18:18:59,2.71.5,口算多账号错题本同步,200613760,S2,"1、错题本有删除全部的选择
2、错题本可以编辑标签，这样做题时我可以选择第几单元或者以其他选择题目",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=200613760,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-199379674-2026/04/25 10:48:05,2.71.5,口算多账号错题本同步,199379674,S6,内置教辅不能横屏模式，字体实在太小。53归类复习选题做，看拼音写词语能不能选词，不要一口气。孩子错一个，就等于错一题，就得整个单元的看拼音全部重新写。而且不会自动收录在错题本,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=199379674,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-172335970-2026/05/04 21:26:54,2.71.5,口算多账号错题本同步,172335970,S2,"        错题本和上传错题拍照功能不能关闭，孩子能用比功能抄答案。太闹心了！买个这东西方便抄作业了，太差劲了！
        反馈了也没有个回复，你们研究这个到底是帮助学生还是毁掉学生的，这功能就不能关闭吗？还非得买新版本的学习机吗？家长的钱都大风刮来的啊？",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=172335970,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-172335970-2026/05/04 21:27:40,2.71.5,口算多账号错题本同步,172335970,S2,"        错题本和上传错题拍照功能不能关闭，孩子能用比功能抄答案。太闹心了！买个这东西方便抄作业了，太差劲了！
        反馈了也没有个回复，你们研究这个到底是帮助学生还是毁掉学生的，这功能就不能关闭吗？还非得买新版本的学习机吗？家长的钱都大风刮来的啊？",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=172335970,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-135400204-2026/05/12 09:53:21,2.71.5,口算多账号错题本同步,135400204,S6,"1.没有小升初总复习练习，只有六年级的配套练习。（没有针对小考、中考、高考。）
2.客户自己上传的云文件练习，错题进不了错题本。",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=135400204,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-236526254-2026/05/22 11:10:21,2.71.5,口算多账号错题本同步,236526254,S6,建议关闭答案解析，只能显示 对错，或者提交的时候，增加家长管理功能，只能家长同意后才能批改。不然不自觉的孩子往往会，提交一遍，手动抄下 答案，再反过去，直接填写答案，ai工具 太多空子可以钻！然后增加错题本的错题不能让孩子自己选择删除，增加管控功能,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=236526254,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-1048603452-2026/05/22 22:14:32,2.71.5,口算多账号错题本同步,1048603452,S6,错题本没有解析看不懂，改来改去都是错的,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1048603452,未触达,,,,候选（需先在关联表确认）
2.71.5::口算多账号错题本同步::feedback-423293130-2026/05/26 22:40:51,2.71.5,口算多账号错题本同步,423293130,S6,学情诊断拍试卷，识别不准，明明对的题也会列入错题本中，有时订正的题是对的，系统会一遍又一遍的批错，搞的很奔溃，希望识别系统能精准，避免不必要的麻烦,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=423293130,未触达,,,,候选（需先在关联表确认）
